values	genotype
0.6724286475872467	KO
0.16734694141814074	KO
-1.1793706717415484	KO
0.45903663597268385	KO
-0.7878917197811532	KO
2.3142071958415613	KO
0.08927542861631911	KO
0.831617684530023	KO
0.5917149143376778	KO
0.8347313021285728	KO
-0.6645846314225664	KO
-0.583707537836857	KO
-0.8950879021257884	KO
0.8183123466328555	KO
-0.5753233964804199	KO
0.4913276340570002	KO
1.9907907500790143	KO
0.03342024442130371	KO
0.045098845682166815	KO
-1.1357663255681432	KO
-0.37535095566421817	KO
-1.154618493734433	KO
-0.8626535122640762	KO
0.6148515284165632	KO
1.5423534204075264	KO
0.46736072817380353	KO
1.2514868149341136	KO
-0.7555511725887436	KO
-0.593428122961532	KO
-0.7958265102817492	KO
-1.3574025319050478	KO
-0.02295355416717394	KO
-1.0902191400963017	KO
-1.433882948900836	KO
-0.3621151913037147	KO
0.777459326667681	KO
-0.7094021648672716	KO
-0.9793796636245846	KO
0.21359725190309278	KO
-0.5709990858005921	KO
0.7138253037840092	KO
-1.4205325907213369	KO
0.36360008996752463	KO
1.40093377890836	KO
0.1694286714808794	KO
0.6436159574104576	KO
-0.7732318093382177	KO
-1.0746684587918944	KO
-0.9633753926564762	KO
-0.2646149026527332	KO
1.3353359773399767	KO
-1.270436792394294	KO
-0.6017773729961513	KO
0.2473758674344808	KO
-0.8898163776733331	KO
-1.4061096430043225	KO
-1.840594680849796	KO
0.36181185818880124	KO
1.547457410969809	KO
-0.8405934973477355	KO
-0.8460282038948861	KO
0.9122736226553166	KO
1.8665025099429016	KO
-0.9216221779802289	KO
0.7526143063414731	KO
-0.6441931006318151	KO
0.17008683184922935	KO
-0.2713399684525439	KO
1.9399898977095824	KO
1.9272712815254216	KO
-0.38837893618100333	KO
-0.7637774635234339	KO
0.28862862859470445	KO
1.0521735248864819	KO
-0.3444948717581346	KO
0.200541203651154	KO
0.9826855072261655	KO
1.2441913624943544	KO
0.5083494796718736	KO
-2.11860310594463	KO
0.8037766558557634	KO
0.16802719693001847	KO
0.16903283457317578	KO
1.3373474944015356	KO
-0.60922973296593	KO
1.1927633343580868	KO
-0.8778607157065931	KO
-0.3877724458758489	KO
-0.44588958690561376	KO
0.7712806606306276	KO
0.25299682352194447	KO
-1.7304061360738154	KO
0.0027082520060594216	KO
0.4238051185947627	KO
0.38097631647906405	KO
-0.5948464361061715	KO
-0.1424558502398793	KO
-0.6654331716380383	KO
-0.3221477860505507	KO
1.0371886776254557	KO
-0.05053310687343906	KO
-0.4780223537373407	KO
1.192457204815165	KO
0.8961661032405553	KO
-0.10178487013113115	KO
-3.0593298856665907	KO
-0.4025627197460888	KO
0.49992109762455017	KO
-0.8065723930906309	KO
-0.5355699816662933	KO
0.2872566531058558	KO
0.1329603486383699	KO
0.1669517591685577	KO
0.3253117803162195	KO
1.8755296514467155	KO
-0.5760293196211163	KO
0.3853717596472469	KO
-1.7071540720651504	KO
-1.4378864119684232	KO
1.3004110231351471	KO
1.0328407024536594	KO
-0.9914111587583762	KO
-0.16104874243876227	KO
0.42700883647470844	KO
1.0503595482508543	KO
-0.460237339243903	KO
1.1552367652066695	KO
0.1307477252567938	KO
1.1554266661755956	KO
1.5022585954237846	KO
-1.0902153388270668	KO
0.11859378425098115	KO
-0.2067180187399498	KO
0.049538599080207836	KO
0.2514854814531948	KO
0.5858040045410305	KO
-0.6422784259702982	KO
-1.251677304051217	KO
1.0169498440199738	KO
-1.9419923756550457	KO
-0.6928427816783269	KO
-0.5108362507618807	KO
2.2073977152628865	KO
-1.067606033404127	KO
1.5280666342714986	KO
2.060139209803767	KO
-0.05630841326614139	KO
-0.25592722979833715	KO
0.1514820734351306	KO
-0.4653283729619255	KO
1.2498297186640157	KO
-0.04402471575513021	KO
-0.6897278237388396	KO
-2.2352099455055714	KO
0.29101509973935735	KO
-0.17275750312601637	KO
0.5823358402247293	KO
0.5203075469389148	KO
0.5459966438364109	KO
0.8063387781556902	KO
-0.06603998028344839	KO
-0.9790455014864555	KO
0.0717047520932116	KO
0.7157201019219067	KO
-0.05225987019972892	KO
-0.7855495523835591	KO
-1.009942990551207	KO
-0.8170952901411612	KO
-0.9354287926613569	KO
-0.024070114904575453	KO
0.2424010138743084	KO
-0.06848517305387426	KO
0.34045904136258265	KO
0.7878119217221999	KO
0.3399162746464505	KO
0.7571094035469617	KO
-0.704032195905458	KO
1.3790059010190725	KO
0.3725488765682796	KO
-0.13257178097686456	KO
0.3678136713891057	KO
0.34683107794051665	KO
-0.34511725280682326	KO
-1.2530903559725555	KO
-1.7842509245593776	KO
-0.157265460084857	KO
-0.5194620528478796	KO
-1.0001023254581765	KO
1.016930935076588	KO
-1.3038466604558339	KO
-0.3754781516406102	KO
0.28668920174655094	KO
0.045165540964266546	KO
-0.7802824347349746	KO
-0.8743318323843192	KO
2.0971304456246327	KO
-0.7507941871102565	KO
-0.10737014058663014	KO
1.357073237944712	KO
0.31141984784948895	KO
-0.25168788655299823	KO
-0.7363400003632242	KO
-1.691373889976373	KO
0.7682548977542016	KO
-0.06335647608375859	KO
0.7004056812085854	KO
-0.8487069300860107	KO
1.109429725558576	KO
0.7089591797389988	KO
-0.29544794223854515	KO
-2.0080434065266175	KO
-0.12123201634153365	KO
0.212255165949445	KO
-1.1507676125262076	KO
-1.6870592382117358	KO
0.3130401368895071	KO
0.564611498006291	KO
1.6078505970621317	KO
1.296261365162486	KO
-0.21731908053140606	KO
0.6286048786782749	KO
0.6259896693474856	KO
-0.41642121598586607	KO
-0.7981396821093077	KO
-1.1672744858300206	KO
-1.0916073857258854	KO
1.5994761230925032	KO
1.8515175008081106	KO
0.6022195582331847	KO
0.6633724742876821	KO
0.4072895979805789	KO
-0.8849901394816817	KO
0.9229334430479698	KO
-1.698528463002696	KO
1.2955738191643074	KO
0.48489635377021323	KO
-0.9462257688826836	KO
0.9066709376346882	KO
-0.30718814126351396	KO
-0.5920653554417346	KO
0.07234071702383413	KO
0.3588299918695098	KO
-0.45880390648651415	KO
-0.7953699819210984	KO
0.008722992976177447	KO
0.23038259134929118	KO
-0.19871096476969619	KO
0.2276756152395723	KO
-0.5053427932770282	KO
0.03005196971831657	KO
0.5266368880005439	KO
0.4890238473159703	KO
0.5813658969100836	KO
0.3414553740640197	KO
-0.5459306642820426	KO
0.8501842408696059	KO
-0.6764518465450199	KO
-0.007727826859157643	KO
1.955979499157683	KO
-0.6562116996646667	KO
-0.6443577480810629	KO
1.1831770325623467	KO
-1.0299639433631247	KO
1.1519484965785411	KO
2.3585501933312303	KO
-2.102253812233254	KO
2.1749923051295346	KO
0.19941780244768045	KO
-0.34775946785526246	KO
-0.43514005676571865	KO
0.6909321959688711	KO
-2.2988923267078833	KO
-2.3149946471738647	KO
-0.4755809147694418	KO
0.3333673702493063	KO
-2.486700244881004	KO
-0.3031124783978628	KO
-0.35270444290545916	KO
0.9295588141166254	KO
2.2949981727105073	KO
-0.27026816044018315	KO
-0.7633168100368843	KO
-1.4606007053828927	KO
-0.5185459455810026	KO
-0.47536905988804906	KO
-0.7716004856957926	KO
1.4287520310271558	KO
0.204797024620263	KO
0.29074862543022334	KO
-0.14072827615410696	KO
1.0359078718164754	KO
0.27931056499316803	KO
-1.9072008443302475	KO
0.14768774502877102	KO
0.5984788273796792	KO
0.22295796352249445	KO
-0.5101032575976729	KO
-0.25301394256082455	KO
-0.9118496157187036	KO
-0.08614006739656495	KO
-0.24316238909986737	KO
1.0772472981206869	KO
-0.0028706889475552115	KO
0.6868268372724171	KO
-1.0329169693781097	KO
0.05676335097286404	KO
-0.3951833224312238	KO
0.30261091344952323	KO
-1.5700816260682442	KO
-0.9620928649784173	KO
2.528491771812957	KO
1.5629990626397812	KO
-0.24824587250122293	KO
-0.06903715621969904	KO
1.357371537426038	KO
-1.3677234682794572	KO
0.7854916159409864	KO
0.25745168182638734	KO
-1.618104014907702	KO
-0.6985743918245153	KO
-3.1823189753976395	KO
-0.9504169307787278	KO
-1.4366391008387749	KO
-0.2675178302186508	KO
0.4455965854908125	KO
0.041811237933949204	KO
-0.6065340213019649	KO
0.9559646500762394	KO
-0.9632869456403819	KO
-0.9119152927105992	KO
-1.4004102967560121	KO
-1.1377807644856808	KO
-0.5418892515104726	KO
0.7542674025132665	KO
0.6825453635234303	KO
-0.29757298194108567	KO
-0.18088889614958753	KO
0.3624178278906546	KO
-0.12531575499731223	KO
-0.8603417888093742	KO
-0.1512976431734845	KO
-0.11741917001769586	KO
1.0549725755729402	KO
1.404218947367677	KO
-0.14203730884452234	KO
-0.1200684066964136	KO
-0.16720287684676163	KO
1.9266106985964229	KO
1.1653147868804363	KO
0.5717742866632887	KO
-0.555532308235549	KO
0.36473139827734263	KO
0.19727879997453865	KO
1.0809159954373846	KO
0.4226231638559611	KO
-0.7608926360281626	KO
-0.9851888344480172	KO
-0.38137862601033984	KO
1.4842855789624003	KO
-0.7752071838354705	KO
1.316603930390679	KO
1.0347048083790797	KO
0.22053205803117604	KO
-0.17519772316779503	KO
1.801282932615359	KO
0.7742361941193798	KO
0.7496871512326537	KO
0.4964248715162202	KO
1.4495614248716502	KO
0.445321459686055	KO
0.5293010483374295	KO
0.5332484454545285	KO
-0.1014732978709746	KO
0.4397269125104677	KO
1.4444455080749856	KO
1.235234113604862	KO
-0.4893117211610498	KO
0.6575420792084855	KO
-0.662562477858781	KO
0.03859488463065204	KO
0.5232844678631149	KO
0.2624398793981091	KO
0.0166579425051373	KO
-7.935862311112319e-4	KO
1.6178515167972245	KO
0.785461471975885	KO
1.3982703980078683	KO
1.4619405834464607	KO
-2.3845351225347553	KO
-0.408479309664611	KO
0.5378758548283543	KO
-1.6381055642099451	KO
-0.6009549219517462	KO
0.0972685134688695	KO
0.9083401025928718	KO
0.952871063303044	KO
-0.4253482775621901	KO
0.6245891233478525	KO
0.1988331640183319	KO
0.739372887639084	KO
2.1668556160567767	KO
0.9407480568755985	KO
-0.754518237443562	KO
-0.8333543727879994	KO
0.8563102923086914	KO
-1.0611658978024785	KO
0.7523950778404866	KO
-0.021606162661126627	KO
0.06531767658497456	KO
-0.022105642058226394	KO
2.5754126796911665	KO
-0.7239822560184757	KO
-1.4985482777847474	KO
-1.5114326636625712	KO
1.3601157994421222	KO
2.2808346768674808	KO
-0.696727561815778	KO
0.3024083085470464	KO
-0.08449148390518034	KO
0.002783155435970531	KO
-0.27435151785618966	KO
-0.021592104661962923	KO
0.6482277861694941	KO
-0.20056092353998498	KO
-0.9340037923390445	KO
-0.7509728224931899	KO
0.6897777177389967	KO
-0.086340945884085335	KO
0.5930633737189652	KO
0.18554452062079035	KO
-0.12247636116779366	KO
-0.2516075621920618	KO
1.8170349513899853	KO
0.34580479538657977	KO
0.29333424506068495	KO
1.0455240952387517	KO
1.7841087219782406	KO
-1.3593671750607326	KO
0.7517029631867783	KO
1.1877696781408271	KO
1.1716975809303716	KO
0.38015418969638864	KO
1.431865294525492	KO
2.6498070427631455	KO
-0.9650137412691729	KO
0.48210238866917066	KO
1.4802444396983188	KO
-0.768779210333951	KO
1.3386449737519626	KO
-0.1298509563077472	KO
-0.42000857661593444	KO
1.889001224152617	KO
1.0582217224140433	KO
0.6374655470048822	KO
-0.5812549153832229	KO
0.15814024825438608	KO
-0.1692264738843487	KO
-0.8272915764483907	KO
-0.29630558688314546	KO
1.7758373627905415	KO
-1.8507286623389512	KO
-1.653611371910525	KO
1.0863259418024058	KO
-1.2438323113870469	KO
0.40954708914794924	KO
-0.18965872707537812	KO
-0.21476932976769958	KO
-0.2832726569413632	KO
-0.581846496779705	KO
-1.7270966151676104	KO
0.6497058876360088	KO
-1.5486472692553217	KO
0.9739713067521542	KO
0.9844019307921609	KO
-0.9411971123179774	KO
-0.3181477431378796	KO
-0.8120915086831958	KO
1.3018479661035742	KO
0.3917321177218753	KO
0.32592823858551817	KO
0.9361834999530444	KO
-0.4734438331004216	KO
0.28250757917806624	KO
-0.28985262789181504	KO
0.8742548718226664	KO
-0.42110578067620047	KO
1.5274716185973045	KO
-1.2346765081404283	KO
0.8477624901221753	KO
0.5436490280449789	KO
-1.4076310703476416	KO
-0.32467833142268376	KO
0.5293669967226885	KO
-0.2261329627339189	KO
0.3332949379892885	KO
-0.9750768973580887	KO
0.6691706340700246	KO
0.23765720074091284	KO
0.1472805914376321	KO
1.6198657365389428	KO
-0.05429340654028409	KO
-0.09436753515180814	KO
0.14604119227275206	KO
0.7693327825232125	KO
0.14606625771727988	KO
1.3762833755726829	KO
-0.32284238300066	KO
0.19371035072692583	KO
0.07009661935082478	KO
0.5379839250475811	KO
-0.6105435920765295	KO
-3.733027396813412e-5	KO
0.3029726379780693	KO
-0.5049825607657074	KO
0.565482238519092	KO
-0.4883278523001382	KO
2.0863654445524458	KO
-0.23919312245016094	KO
-1.5277402303181973	KO
1.394120981082733	KO
0.8376298118011596	KO
-2.030575770604836	KO
-1.1857555275081615	KO
-0.017057241007309494	KO
-0.5907395521893841	KO
0.8128774716427309	KO
0.40034977586200343	KO
-1.170145345539001	KO
0.2262978670383552	KO
0.39876399905879695	KO
-0.9247015609136124	KO
-0.9584226218079573	KO
0.3629382043124551	KO
-0.4516391827902631	KO
1.5014734803690875	KO
0.07489947958553654	KO
-1.957270544011071	KO
-0.6428674267251371	KO
0.6229470052306902	KO
0.44631026194240275	KO
-0.4281007349573023	KO
0.25253304413431443	KO
1.3737026860989319	KO
-0.08937181155703289	KO
-0.4954399748891643	KO
0.15318594598542293	KO
0.44713917990537533	KO
0.8071507617696896	KO
-1.4137016976152008	KO
-0.07923156798006516	KO
-1.669018795828171	KO
0.48960822618430944	KO
-0.6284258264306738	KO
0.08407351928989958	KO
1.0684429940141758	KO
-2.09212315898655	KO
1.08411124510444	KO
-0.36177590581610874	KO
0.9854719255072419	KO
0.44540035112232534	KO
-1.0201905888492369	KO
0.5488688465772321	KO
0.0271584500925612	KO
-1.9881324598780012	KO
-0.7635409179534529	KO
0.6894110750416791	KO
0.3356096993570866	KO
1.2688185962661227	KO
1.71155312720875	KO
0.6188542774822197	KO
-0.660159271025854	KO
0.09371170923320615	KO
-0.040374221059503626	KO
0.13593742177044382	KO
0.762047710395162	KO
0.3590106509184027	KO
1.786177553427183	KO
0.04180222195848759	KO
-0.1396257647640518	KO
2.0566735893105013	KO
-0.016199141566826846	KO
-0.7205769142783537	KO
-0.12149670179247181	KO
-1.8553185667977918	KO
-0.4516117079760565	KO
0.3690521277078708	KO
0.06575914226065538	KO
-0.45056743106390473	KO
1.0890384053844078	KO
-2.314364267810775	KO
1.2540295486792878	KO
-0.3046669782969238	KO
-0.5080012028184404	KO
0.3184002377260304	KO
-1.2649040517825616	KO
0.594023083012985	KO
-2.529469351738395	KO
-0.15449208115515584	KO
-0.32515156638843085	KO
-1.0311123516799743	KO
-0.48449343698814523	KO
0.4472817966531592	KO
0.8367097564287447	KO
-0.6694249383382138	KO
-0.5114900245675886	KO
-0.7160174536579604	KO
0.6000645282143936	KO
2.3172399699724315	KO
0.9140314832029769	KO
-0.6046825520492156	KO
-0.06294242319716757	KO
1.2039539673983837	KO
0.3994341637541868	KO
-0.9284930658650573	KO
-0.6360079900533278	KO
-2.1919337032323516	KO
1.159661180189912	KO
0.8159124885354093	KO
-0.7742763681669599	KO
0.49298108248481665	KO
-0.3183914934919211	KO
0.21743285818902935	KO
-0.7669445478357424	KO
-0.27229132215263413	KO
-0.24936457145278915	KO
-0.5814780488101821	KO
0.46970540108679415	KO
0.027509325685923892	KO
0.4323762035978033	KO
-1.0845564273561932	KO
-1.1582691708398705	KO
1.6644025447251458	KO
0.05465424053101084	KO
0.2711111175863533	KO
0.05502697515347506	KO
0.5356944115489668	KO
-0.6373458155014267	KO
-0.5391362151979732	KO
1.5595308243906056	KO
-0.5175792032469748	KO
-0.5741102356065376	KO
1.325231800841291	KO
-0.425281884289803	KO
1.0152848407117658	KO
-0.22281756417683654	KO
1.7646261598811905	KO
1.4387835729994294	KO
0.6964548107262191	KO
1.1421691186401144	KO
1.3417535975847856	KO
-1.3975345380315773	KO
-0.42758637524109416	KO
0.48668839787907686	KO
0.7935303803182863	KO
0.59007879765746	KO
1.654688675478879	KO
-1.50699266884219	KO
0.5905996945533514	KO
-0.7658079307656889	KO
0.4966867836427877	KO
-0.7987176167389236	KO
0.6734054570973234	KO
0.24906365182898704	KO
0.048816467162893035	KO
-0.49348442704409917	KO
0.9883122837707465	KO
0.9270696408296626	KO
-0.4846555562660417	KO
-1.496539955556832	KO
-1.719389696482683	KO
0.18905926307205528	KO
-1.2775121485915377	KO
0.5507901176885901	KO
-1.1489972827423973	KO
-1.233282762163771	KO
1.029800882948223	KO
-0.44053910211361846	KO
0.21235362292877016	KO
1.39687309248104	KO
0.22905033470418354	KO
-1.9245567143530777	KO
-1.5025010045728118	KO
0.440506627568505	KO
1.3468858909263075	KO
-0.5746376139069828	KO
0.133036566570466	KO
1.2401364741016938	KO
0.212626036414035	KO
-1.1844985825672139	KO
-0.6433113737079296	KO
-0.6280373339411925	KO
0.6511095792654776	KO
0.1292193836351201	KO
0.2535737618839992	KO
-0.1324048550646178	KO
0.7279051719756553	KO
-0.44299028237257554	KO
-0.6681544707629016	KO
-0.7781078586626798	KO
-0.9603861375405519	KO
1.2781117880427273	KO
-1.2830056820706517	KO
-0.46898444356096064	KO
-0.21819485611395442	KO
0.44232793282231575	KO
-0.28094604184904787	KO
0.702900187545641	KO
0.38903876747644434	KO
0.2605549968019115	KO
0.17451937064277945	KO
-1.1041000284529348	KO
0.3092591950374623	KO
-0.4322708661016387	KO
-0.6733870412347737	KO
0.11944172883339384	KO
-0.23813959927723105	KO
0.590786613673709	KO
0.4018011022979432	KO
0.3250124580546116	KO
2.047843833084973	KO
0.37370428194741634	KO
0.5397118104710142	KO
0.7334680579394781	KO
1.2444570957383065	KO
-0.06442899755985074	KO
-2.525904362500193	KO
-0.27992857967211454	KO
-0.053429977742649036	KO
-0.6392147273313011	KO
-2.2322396645254656	KO
0.970732833306588	KO
-0.29076740254400374	KO
0.47375506938616574	KO
0.15895253317381547	KO
-0.7471150311378549	KO
0.7791710392111051	KO
1.7884217476984587	KO
0.11185193058407389	KO
-0.6710178055955585	KO
-0.3926819505189409	KO
0.676911724254638	KO
0.051297130328985356	KO
-1.5901793903105443	KO
-0.09460999746367413	KO
0.21912604351698753	KO
-0.35803337586763273	KO
-0.7712190476623983	KO
0.4915194704418763	KO
0.7638555025241511	KO
-0.021286901732552918	KO
-1.3695775462207351	KO
0.9054116895481653	KO
-0.9696604940000241	KO
1.6522260071916792	KO
0.8999205180644392	KO
-0.15024903247813307	KO
0.12217551112177948	KO
1.2731185128552827	KO
0.9403076985756401	KO
-2.0815640274247564	KO
0.050216675287106036	KO
-1.6629741754620162	KO
-1.9940524782853533	KO
-1.584355447580155	KO
0.8448857053482032	KO
1.4814736880724193	KO
1.1616962912602455	KO
0.2185239154793807	KO
-2.1615203637948293	KO
-0.46079081037372394	KO
-0.4144553330544193	KO
-0.951929896026023	KO
1.1673593002036566	KO
-0.4265219353071139	KO
-1.568484432979704	KO
1.0034011714243218	KO
-0.27341222623015027	KO
-0.3047034501032077	KO
-0.5409054850013744	KO
-1.269653392206135	KO
1.2289003914901693	KO
-0.2402640388961107	KO
-0.8812057235158709	KO
-2.8093842988092868	KO
-0.3835152233126745	KO
0.823809295650723	KO
1.321260545054451	KO
0.004734684593102245	KO
0.3131599520431226	KO
-1.0438342664136178	KO
-1.2334312946955823	KO
0.38724935359828405	KO
0.7166440080326028	KO
-0.33700410271178965	KO
0.6181852231831265	KO
0.05185103490442289	KO
0.06701876734798408	KO
-1.7278851294173752	KO
0.17780734233060141	KO
-0.15176519691046822	KO
0.5134913526666738	KO
1.2803492078329834	KO
-1.3794069168045586	KO
-0.7099843478833356	KO
0.1855979419041039	KO
-0.9419016696236224	KO
1.6182467342499525	KO
0.3108353424579632	KO
-0.22380699572368207	KO
-0.9577305442398237	KO
0.15863043544811686	KO
0.571120576247228	KO
1.466618822612407	KO
-1.363620524043011	KO
-0.4686368452875178	KO
-0.22945982032336687	KO
0.5688926783520089	KO
-0.28188591513389094	KO
-0.7184193086501647	KO
-0.3408820108641001	KO
1.154999541117546	KO
-0.3125217078264967	KO
1.738649280816223	KO
-0.3881972098654883	KO
0.17706193292267422	KO
0.1251538273034854	KO
-1.159639581394875	KO
1.6267845008785555	KO
-1.718041224955539	KO
-0.013413086973993626	KO
0.1822193778479076	KO
0.7472074182150695	KO
0.8620025336583159	KO
0.47788388841322915	KO
-0.7012290027174235	KO
1.3833610211758864	KO
-0.394836565321078	KO
-0.17599782016941107	KO
0.2229600508852014	KO
1.9499530283553672	KO
-1.1713895820982319	KO
0.23667888473102355	KO
-0.02027517756274903	KO
0.0952704198022056	KO
1.2777378261092274	KO
-1.0224090253543858	KO
1.1781128787141688	KO
-1.1381414481504213	KO
-1.0755427537965219	KO
-1.07549871662583	KO
-0.2879607713598729	KO
-0.4753445392159279	KO
0.7336422661688938	KO
-0.30415267894160547	KO
-0.7288071067644064	KO
0.27348484234664217	KO
-0.3491216504189334	KO
-1.408408208332144	KO
3.762175777924246e-4	KO
0.2889035185199515	KO
1.137846862973901	KO
-0.044582098249340375	KO
1.2529073513762417	KO
-0.15310060499546677	KO
0.43847320819758473	KO
0.057758481961633884	KO
-1.505082501785565	KO
-2.707422479471604	KO
0.5937428384967225	KO
-0.36934333676052783	KO
1.139932230199102	KO
-0.7053494439159332	KO
-0.19918465218079864	KO
1.4987181086864767	KO
-1.1860609943988667	KO
-0.7766431042455614	KO
-0.08424820724655865	KO
0.2682949023338089	KO
-2.872435856595251	KO
0.28860122171557256	KO
0.08654869903098628	KO
-0.769162293157489	KO
1.335964608765171	KO
0.0034758078991357385	KO
1.782833721656585	KO
0.7406901068119437	KO
0.06013553268141182	KO
-0.9624849462154319	KO
0.01688296377330566	KO
-0.836918470733548	KO
-1.0390535984578522	KO
0.45958409718548837	KO
-0.15215266120646645	KO
-0.7799998765271193	KO
0.5245983381167661	KO
0.2178135095059239	KO
0.3947304819440225	KO
0.5256491728271189	KO
-0.8587675762404686	KO
-0.41208515574296406	KO
-2.2575464877738427	KO
-0.4312412262922749	KO
-0.303276729430906	KO
0.3166708706256977	KO
-0.3614049351334782	KO
-1.6777282491179981	KO
1.4528598334945693	KO
2.1552998044937413	KO
-1.0841307524429038	KO
-1.2083612275808442	KO
-0.1761465229172299	KO
-0.3339974772138236	KO
0.9819743071256443	KO
1.2425463763827327	KO
1.2043884745864502	KO
-0.847117278940404	KO
-0.7883115651084153	KO
0.3471590805629469	KO
1.131018096469098	KO
-0.19398538118779055	KO
1.2769844760369524	KO
-0.16926398486348213	KO
0.7399987395702302	KO
-1.2761829336463422	KO
0.5493231854644519	KO
-0.7810815604666221	KO
-0.6853484600435403	KO
-0.177735921942218	KO
1.156804021484576	KO
-0.20372844926489078	KO
-0.7646710464763318	KO
-0.6021031770760283	KO
-1.5197100373136194	KO
0.9756054854329717	KO
-1.3002499696835796	KO
-0.6713013270737938	KO
0.6915888575155604	KO
-0.5487875449930363	KO
0.5366146705034268	KO
0.02789032382315807	KO
0.7115000332844809	KO
0.604174119130377	KO
0.7802605392259456	KO
0.16459226156368	KO
1.7473006495207333	KO
1.3362926291484671	KO
-0.6479174482076054	KO
0.7545259832351682	KO
0.44042859525379935	KO
-0.24284697677101652	KO
-0.24857383031257776	KO
0.2631877310585001	KO
-0.8266494190687959	KO
-2.0701976186325215	KO
0.4788436728171139	KO
1.2539426030286849	KO
0.39432607878526094	KO
-0.33949089486170825	KO
-0.44314631685430284	KO
-0.05397133138929525	KO
0.47777795270010137	KO
-1.4493278911582534	KO
0.46999543329791205	KO
-0.04786663443306221	KO
-0.42211652027600716	KO
-0.1637132194794014	KO
-0.27978454239073497	KO
0.13333921212396738	KO
-1.465422464824767	KO
0.3933003398917301	KO
0.45552342778160493	KO
2.3933050652714605	KO
0.16837365265968013	KO
0.44267556055944407	KO
0.3733705423522387	KO
-1.0472186312360736	KO
-0.06888783508084274	KO
0.6019461992894514	KO
0.8616971390880707	KO
-1.5017050831623693	KO
-0.7669261330897237	KO
-0.13557980285357923	KO
-0.332885538185941	KO
0.0833491460746114	KO
-0.2572245529169365	KO
0.05825946172093164	KO
1.5828092872646586	KO
-1.3168398811261468	KO
-0.37472448939923725	KO
0.3132848419495224	KO
-2.6288797415695933	KO
0.4570718996258811	KO
-1.1701470025162957	KO
0.5210018340639295	KO
-0.20792921421833369	KO
-0.3913503989782426	KO
-0.6253405149336649	KO
0.6762843374951215	KO
1.335499602266613	KO
-0.5184887978444239	KO
0.36852150554844015	KO
-0.3078886997017983	KO
-1.2008635120393691	KO
0.2528157054530196	KO
-0.8187189070078513	KO
-0.3005933593348227	KO
1.1420910375871303	KO
-0.5946963131588587	KO
1.9071475598362315	KO
1.1838772782400606	KO
0.9087585786359152	KO
1.041564653270678	KO
-0.17709097137040083	KO
-0.018966951268429007	KO
-1.3172711627164486	KO
-0.8875639454603791	KO
-0.557387846055986	KO
-1.736108674580807	KO
0.6147624774080297	KO
-1.8129487683161711	KO
-0.6043258900804884	KO
0.27330564886382086	KO
1.2791160853346386	KO
0.5740638343327824	KO
0.5588116757324675	KO
0.29006057394779283	KO
-0.6280725494303496	KO
0.2500101529275165	KO
-0.30669165588721997	KO
0.47013972054907616	KO
1.4789370955447683	KO
-1.7782300410746128	KO
-0.9911900591816792	KO
-1.0767496707210535	KO
0.41707697981389313	KO
-1.5339411457433274	KO
0.9016067221670894	KO
-0.18833219541025253	KO
0.5575232164794917	KO
0.6743800409339045	KO
1.7846702188450327	KO
-0.33719943683473086	KO
-1.488874159262641	KO
-1.0877028075304245	KO
0.6714084896795274	KO
0.6684626266533494	KO
1.8469985359986782	KO
0.800928023489554	KO
-0.6303778413343774	KO
0.08334071333616384	KO
-1.375890425002501	KO
-0.8981419082301842	KO
1.816809334120363	KO
-0.32406822489867576	KO
0.27473672411290123	KO
-1.4570792496763558	KO
-2.4356637133609516	KO
1.5476368102350813	KO
0.6448680352899143	KO
-1.173196057705045	KO
-0.23430700911604227	KO
1.7806246373230326	KO
1.1284081967640895	KO
-1.0716654106275973	KO
0.5796036562795822	KO
1.5463637123786431	KO
-0.33232775347821625	KO
0.27224813061044273	KO
0.144584514961108	KO
0.8286979946023552	KO
-0.30608922225036705	KO
0.6586081028598727	KO
-1.5677430825808112	KO
-1.2637550666719772	KO
-0.5797277929869986	KO
-0.09364184715559612	KO
0.6378869619026104	KO
0.6836615631997927	KO
0.5064820840060023	KO
-0.8894479634036152	KO
0.2917639454367859	KO
0.42177212444835455	KO
-0.181990868284031	KO
0.3783521435596493	KO
-0.9937752863832464	KO
0.3750480804582922	KO
-0.2072025623432942	KO
1.6273823115036474	KO
-0.363795320892634	KO
1.7515504278764018	KO
-0.9402176907941379	KO
0.02657530204837043	KO
-0.14557187705591237	KO
-2.472834419142213	KO
2.118671758168888	KO
-1.2166391845999958	KO
-0.17901341622788391	KO
0.024278508275338475	KO
-1.0140710934313233	KO
-0.6304565863886059	KO
0.520725911662366	KO
-1.433711501870274	KO
-1.110656257167098	KO
-1.6920648832545737	KO
0.4153511157925909	KO
0.9356470436114672	KO
1.2004602898494798	KO
-0.23938949823788372	KO
-1.0229063517641752	KO
0.6575306763515472	KO
0.18181452571158668	KO
0.5386660909447938	KO
1.7106414530455822	KO
0.7671860983719796	KO
0.4569450205710331	KO
0.4817508964810573	KO
0.1744476268745661	KO
1.1408420307934626	KO
1.9172721229474312	KO
1.1075177740510094	KO
1.733348434821032	KO
-0.1882263954264767	KO
0.055641114218416624	KO
0.5501482854150935	KO
0.08118399399423214	KO
-0.18814437167020925	KO
0.5499361844114568	KO
0.4865451337709086	KO
0.8782820250259694	KO
0.2856581772315977	KO
-0.739882323497878	KO
